Question ID,Sentence Position,Male Pronoun,Female Pronoun,Neuter Pronoun,Plural Pronoun
13283,4,5,3,2,2
13283,5,5,3,2,2
109541,0,0,0,2,1
109541,1,0,0,4,1
109541,2,0,0,6,1
109541,3,0,0,7,1
109541,4,0,0,8,2
109545,0,0,0,1,0
109545,1,0,0,3,0
109545,2,0,0,5,0
109545,3,0,0,5,0
13290,0,2,0,0,0
13290,1,2,0,0,0
13290,2,3,0,1,1
13290,3,6,0,1,1
13290,4,7,0,1,1
13290,5,10,0,1,1
13290,6,10,0,1,1
111597,0,0,0,1,1
111597,1,0,0,1,1
111597,2,0,0,3,2
111597,3,0,0,3,2
111597,4,0,0,3,2
111597,5,1,1,4,3
111597,6,1,1,5,4
13296,0,0,0,0,0
13296,1,2,2,0,0
13296,2,5,2,0,0
13296,3,7,2,1,1
13296,4,9,2,2,2
13296,5,10,3,2,2
13297,0,3,2,2,2
13297,1,4,2,3,3
13297,2,6,2,4,4
13297,3,12,3,4,4
13297,4,14,3,4,4
13297,5,15,4,4,4
146421,0,1,0,0,0
146421,1,4,1,0,0
146421,2,7,1,0,0
146421,3,7,1,0,0
13305,0,0,0,1,1
13305,1,1,0,2,2
13305,2,1,0,2,2
13305,3,1,0,3,3
13305,4,1,0,3,3
13305,5,1,0,4,3
13305,6,4,0,5,4
13305,7,4,0,5,4
13305,8,6,2,5,4
13306,0,0,0,0,0
13306,1,0,1,1,3
13306,2,0,1,3,5
13306,3,0,1,3,5
13306,4,0,1,3,5
13306,5,0,1,3,5
13306,6,1,2,3,5
111613,0,0,0,0,0
111613,1,1,0,0,0
111613,2,1,0,0,0
111613,3,1,0,1,1
111613,4,1,0,1,1
111613,5,3,0,1,1
111613,6,4,0,1,1
111613,7,6,0,1,1
111613,8,7,0,1,2
111613,9,7,0,1,2
11265,0,0,0,3,0
11265,1,0,0,5,0
11265,2,0,0,7,0
11265,3,0,0,8,1
11267,0,0,0,0,0
11267,1,0,0,1,1
11267,2,0,0,1,1
11267,3,0,0,1,1
123910,0,2,0,2,2
123910,1,2,0,4,4
123910,2,3,0,4,4
123910,3,3,0,4,4
123910,4,4,0,4,4
123910,5,4,0,4,4
11282,0,0,0,0,1
11282,1,0,0,0,1
11282,2,0,0,0,1
117795,0,1,0,0,0
117795,1,1,0,1,1
117795,2,1,0,2,2
117795,3,1,0,3,3
117795,4,2,0,3,3
117795,5,4,0,3,3
117795,6,5,1,3,3
164909,0,0,0,0,1
164909,1,0,0,0,2
164909,2,0,0,1,3
115760,0,0,0,0,0
115760,1,0,0,0,0
115760,2,0,1,0,0
115760,3,0,1,0,0
115760,4,0,3,0,0
115760,5,1,4,0,0
134198,0,0,0,3,0
134198,1,1,1,6,2
134198,2,1,1,6,2
109643,0,0,1,0,0
109643,1,2,8,0,0
109643,2,2,8,0,0
11348,0,0,0,1,1
11348,1,0,0,2,1
11348,2,0,0,4,1
11348,3,0,0,5,2
113777,0,1,0,1,1
113777,1,2,0,1,1
113777,2,5,0,2,2
113777,3,5,0,2,2
113798,0,0,0,1,1
113798,1,3,1,3,2
113798,2,5,1,4,3
113798,3,6,2,4,3
113811,0,0,0,1,1
113811,1,0,0,2,2
113811,2,1,0,2,2
113811,3,3,0,3,3
113811,4,4,1,3,3
117917,0,0,0,2,2
117917,1,0,0,2,2
117917,2,0,0,2,2
117917,3,1,1,2,2
177351,0,1,0,2,1
177351,1,2,0,3,1
177351,2,2,0,4,2
12494,0,1,0,1,0
12494,1,3,0,2,1
12494,2,4,1,2,1
11493,0,0,0,0,0
11493,1,0,0,1,0
11493,2,1,1,4,0
11493,3,1,1,4,0
11493,4,1,1,4,0
11226,0,0,0,1,0
11226,1,0,0,5,1
11226,2,0,0,6,1
11226,3,0,0,6,1
11226,4,0,0,6,1
12499,0,1,0,0,0
12499,1,3,0,0,0
12499,2,4,0,0,0
12499,3,6,1,0,0
12499,4,7,1,0,0
12499,5,8,1,0,0
105725,0,0,1,0,0
105725,1,1,1,0,0
105725,2,4,1,0,0
105725,3,6,1,0,0
105725,4,7,2,0,0
103679,0,2,0,0,0
103679,1,4,1,0,0
103679,2,9,1,0,1
103679,3,11,1,1,2
103679,4,13,1,1,2
103679,5,14,1,1,2
103679,6,16,2,1,2
11136,0,0,0,1,0
11136,1,0,0,4,0
11136,2,0,0,5,0
11136,3,0,0,6,0
11136,4,0,0,7,1
11525,0,0,0,1,0
11525,1,1,1,1,0
11525,2,1,1,2,0
11525,3,1,1,4,1
11525,4,1,1,8,3
113933,0,0,0,0,0
113933,1,0,0,1,1
113933,2,1,2,1,1
113933,3,2,3,1,1
103699,0,1,1,0,2
103699,1,4,2,1,3
103699,2,4,2,1,3
103699,3,4,2,1,5
103699,4,4,2,2,6
103699,5,4,2,3,7
109848,0,1,0,0,0
109848,1,2,1,0,0
109848,2,2,1,1,0
109848,3,3,2,2,0
11546,0,0,0,1,0
11546,1,3,0,2,1
11546,2,3,0,3,2
11553,0,0,0,0,0
11553,1,0,0,2,2
11553,2,1,0,2,2
11553,3,1,0,2,2
11553,4,1,0,2,2
103718,0,2,0,1,1
103718,1,4,0,1,1
103718,2,4,0,1,1
103718,3,5,0,2,3
103718,4,5,0,3,4
13274,0,1,0,0,0
13274,1,1,0,0,0
13274,2,1,0,0,0
13274,3,1,2,0,0
13274,4,1,3,1,1
13274,5,2,3,1,1
13274,6,4,3,1,1
13274,7,4,3,1,1
120117,0,0,0,0,0
120117,1,2,0,0,0
120117,2,5,0,1,1
120117,3,6,0,1,1
120117,4,9,1,1,1
120117,5,11,2,1,1
11574,0,1,0,0,0
11574,1,6,0,1,1
11574,2,7,0,2,2
11576,0,1,0,0,0
11576,1,4,0,0,0
11576,2,5,1,0,0
179513,0,1,0,4,2
179513,1,1,0,5,3
179513,2,1,0,5,3
11580,0,1,0,0,0
11580,1,3,0,1,2
11580,2,5,1,1,2
11603,0,1,0,1,1
11603,1,4,0,1,1
11603,2,5,1,1,1
11608,0,2,0,0,0
11608,1,3,0,0,0
11608,2,5,0,1,1
11608,3,7,1,2,2
11614,0,2,0,0,0
11614,1,3,0,1,1
11614,2,3,0,2,2
11614,3,3,0,2,2
11614,4,3,0,3,3
11616,0,3,0,0,0
11616,1,5,0,0,0
11616,2,7,0,1,1
11616,3,8,0,1,1
11616,4,10,1,1,1
12935,0,1,0,0,0
12935,1,1,0,0,0
12935,2,3,0,0,0
12935,3,3,0,0,0
11631,0,1,1,0,0
11631,1,2,2,0,0
11631,2,2,2,2,1
11631,3,2,2,2,1
11631,4,2,2,2,1
11636,0,2,0,1,1
11636,1,3,0,2,2
11636,2,3,0,2,2
11636,3,5,0,3,3
11636,4,5,0,3,3
164074,0,4,0,0,0
164074,1,5,0,0,0
164074,2,5,0,0,0
11649,0,3,0,0,0
11649,1,4,0,0,0
11649,2,6,0,0,0
11649,3,7,0,0,0
11649,4,10,1,0,0
11649,5,11,1,0,0
11652,0,1,0,1,1
11652,1,3,1,2,1
11652,2,3,1,2,1
11654,0,1,1,1,0
11654,1,2,2,1,1
11654,2,2,2,1,1
114057,0,2,0,0,0
114057,1,4,1,0,0
114057,2,7,1,0,0
114057,3,10,1,0,0
114057,4,12,1,0,0
114057,5,13,2,0,0
107923,0,0,0,1,1
107923,1,0,0,2,1
107923,2,0,0,3,2
107923,3,0,0,5,3
107923,4,0,0,6,4
107928,0,1,0,1,0
107928,1,5,0,4,2
107928,2,8,0,4,2
107928,3,8,0,4,2
109990,0,0,0,1,1
109990,1,0,0,3,3
109990,2,0,0,6,6
109990,3,0,0,7,7
11689,0,1,0,0,0
11689,1,2,0,1,1
11689,2,5,0,1,1
11689,3,8,2,2,1
11692,0,0,0,1,1
11692,1,0,0,2,2
11692,2,0,0,6,5
11692,3,0,0,6,5
11698,0,0,0,0,0
11698,1,0,0,2,0
11698,2,0,0,5,4
11698,3,2,2,5,4
11705,0,1,0,0,0
11705,1,3,0,0,0
11705,2,4,0,2,1
11705,3,4,0,2,1
11713,0,0,0,2,1
11713,1,0,0,4,2
11713,2,0,0,7,4
188662,0,1,0,0,0
188662,1,2,0,0,0
188662,2,2,0,0,0
188662,3,2,0,0,0
11728,0,0,0,2,1
11728,1,0,0,2,1
11728,2,0,0,2,1
11728,3,0,0,2,1
11740,0,3,0,1,1
11740,1,3,0,3,3
11740,2,6,0,5,5
11740,3,6,0,5,5
112093,0,1,0,0,0
112093,1,2,0,0,0
112093,2,5,0,0,0
112093,3,8,1,1,2
112093,4,10,2,1,2
117210,0,0,0,0,0
117210,1,0,0,0,0
117210,2,0,0,1,1
117210,3,1,1,1,1
108011,0,0,0,0,0
108011,1,0,3,2,1
108011,2,0,6,2,1
108011,3,0,10,2,1
108011,4,0,10,2,1
11757,0,1,1,1,0
11757,1,1,1,1,0
11757,2,1,1,1,0
11796,0,0,0,2,0
11796,1,0,0,6,3
11796,2,0,0,7,4
11796,3,0,0,8,4
11796,4,0,0,12,7
11797,0,1,0,2,2
11797,1,2,0,4,3
11797,2,3,0,5,4
11797,3,7,0,5,4
11797,4,8,1,5,4
146976,0,1,1,0,0
146976,1,1,1,1,0
146976,2,1,1,2,1
120353,0,1,0,2,2
120353,1,1,0,4,5
120353,2,1,0,7,8
120353,3,1,0,9,8
120353,4,1,0,11,9
120353,5,1,0,11,9
11820,0,0,0,0,0
11820,1,2,0,1,1
11820,2,3,0,1,1
11820,3,5,0,2,2
11820,4,8,1,3,3
11820,5,8,1,3,3
11826,0,1,1,0,0
11826,1,2,1,4,2
11826,2,2,1,6,2
11826,3,2,1,8,3
11826,4,2,1,9,4
118707,0,5,1,0,0
118707,1,7,1,0,0
118707,2,9,1,0,0
118707,3,11,1,0,0
118707,4,13,2,0,0
11850,0,1,0,0,0
11850,1,2,0,0,0
11850,2,4,0,1,1
11850,3,5,0,1,1
11850,4,5,0,1,1
11852,0,1,0,0,0
11852,1,3,0,0,0
11852,2,4,0,3,2
11852,3,6,1,3,2
11853,0,0,0,4,2
11853,1,0,0,6,3
11853,2,0,0,8,3
11853,3,0,0,8,3
11868,0,1,1,2,1
11868,1,1,1,6,3
11868,2,1,1,7,3
11868,3,1,1,7,3
122474,0,0,0,1,1
122474,1,0,0,3,2
122474,2,0,0,5,3
122474,3,0,0,7,4
11901,0,0,0,2,2
11901,1,0,0,3,3
11901,2,0,0,6,6
11901,3,0,0,6,6
11903,0,2,0,1,1
11903,1,4,0,2,2
11903,2,4,0,2,2
11908,0,1,1,0,0
11908,1,1,1,1,1
11908,2,2,1,1,1
11911,0,1,0,0,0
11911,1,1,0,0,0
11911,2,2,0,0,0
11911,3,6,0,1,1
11911,4,7,0,2,2
11911,5,7,0,2,2
11912,0,0,0,1,1
11912,1,0,0,2,2
11912,2,1,0,3,3
11912,3,2,1,3,3
103020,0,1,0,0,0
103020,1,6,0,2,1
103020,2,7,0,2,1
103020,3,8,1,2,1
11915,0,2,0,3,3
11915,1,5,0,6,6
11915,2,7,0,6,6
11915,3,8,1,6,6
122513,0,0,0,2,4
122513,1,0,0,3,6
122513,2,0,0,3,6
122513,3,0,0,3,6
169625,0,0,0,0,0
169625,1,0,0,2,1
169625,2,0,0,2,1
147123,0,1,1,1,0
147123,1,1,1,2,0
147123,2,1,1,2,0
118455,0,2,0,0,0
118455,1,5,1,0,0
118455,2,6,1,0,3
118455,3,8,3,0,3
118455,4,11,3,0,3
118455,5,13,4,0,3
11983,0,1,1,2,3
11983,1,1,1,4,4
11983,2,1,1,4,4
11983,3,1,1,4,4
11993,0,0,0,0,0
11993,1,2,0,3,2
11993,2,2,0,6,3
11993,3,2,0,7,3
11993,4,3,1,8,4
11993,5,4,2,8,4
110300,0,2,0,0,0
110300,1,2,0,0,0
110300,2,4,0,1,1
110300,3,4,0,1,1
105216,0,4,0,1,1
105216,1,6,0,2,2
105216,2,7,1,2,2
12003,0,0,0,1,0
12003,1,0,0,1,0
12003,2,0,0,3,0
12003,3,0,0,4,0
12003,4,0,0,5,0
12003,5,1,1,5,0
110312,0,0,0,0,0
110312,1,0,0,0,0
110312,2,0,0,0,0
110312,3,0,0,1,1
110312,4,0,0,1,1
12011,0,0,0,2,1
12011,1,0,0,3,2
12011,2,0,0,5,5
12011,3,0,0,6,6
12011,4,0,0,7,7
106226,0,0,0,1,1
106226,1,0,0,1,1
106226,2,0,0,2,2
106226,3,0,0,4,3
13289,0,1,1,0,0
13289,1,4,2,1,1
13289,2,5,3,1,1
13289,3,6,3,1,1
13289,4,8,3,1,1
13289,5,10,3,3,3
13289,6,10,3,3,3
12021,0,0,0,1,1
12021,1,2,0,1,1
12021,2,7,0,1,1
12021,3,7,0,1,1
110338,0,0,0,3,2
110338,1,0,0,6,3
110338,2,0,0,7,4
114441,0,0,0,2,1
114441,1,0,0,4,3
114441,2,0,0,4,3
106258,0,1,0,0,0
106258,1,2,0,0,0
106258,2,3,0,1,1
106258,3,5,0,1,1
106258,4,7,1,1,1
163615,0,0,0,0,1
163615,1,1,1,1,1
163615,2,2,2,1,1
163615,3,2,2,1,1
110368,0,0,0,1,0
110368,1,0,0,2,0
110368,2,0,0,4,0
110368,3,0,0,5,0
110368,4,1,0,6,1
188196,0,0,0,0,0
188196,1,0,0,2,2
188196,2,0,0,2,2
188196,3,0,0,2,2
188199,0,0,0,2,1
188199,1,0,0,2,1
188199,2,0,0,2,1
118572,0,2,1,0,0
118572,1,2,1,0,0
118572,2,3,4,0,0
118572,3,3,4,0,0
182062,0,2,0,0,0
182062,1,4,0,0,0
182062,2,6,1,0,0
149301,0,0,0,1,0
149301,1,1,1,4,1
149301,2,1,1,4,1
11913,0,1,0,0,0
11913,1,2,0,0,0
11913,2,3,0,0,0
11913,3,5,1,0,0
106298,0,1,1,0,0
106298,1,1,1,1,1
106298,2,1,1,1,1
106298,3,1,1,1,1
106298,4,3,3,1,1
106318,0,0,0,0,0
106318,1,2,0,0,0
106318,2,4,0,0,0
106318,3,6,0,1,1
106318,4,7,1,2,2
106328,0,2,0,1,1
106328,1,5,0,2,3
106328,2,5,0,2,3
185350,0,0,0,0,0
185350,1,0,0,0,0
185350,2,1,1,0,1
110431,0,0,0,0,0
110431,1,0,0,0,0
110431,2,0,0,1,0
110431,3,0,0,1,0
10896,0,0,0,0,0
10896,1,0,0,2,1
10896,2,1,0,2,1
10896,3,1,0,2,1
102246,0,1,2,0,0
102246,1,1,4,0,0
102246,2,1,4,0,0
107495,0,2,0,0,0
107495,1,4,0,1,1
107495,2,7,0,2,2
107495,3,7,0,2,2
184172,0,1,0,0,0
184172,1,1,0,0,0
184172,2,3,1,0,0
184174,0,1,0,0,0
184174,1,2,0,0,0
184174,2,3,0,1,1
184174,3,4,1,1,1
184180,0,0,0,1,0
184180,1,0,0,2,0
184180,2,0,0,4,1
184180,3,0,0,4,1
110455,0,1,1,0,0
110455,1,1,1,2,1
110455,2,2,2,4,2
110455,3,2,2,6,5
184187,0,0,0,1,0
184187,1,0,0,2,1
184187,2,0,0,3,1
184187,3,0,0,4,2
184190,0,1,1,0,0
184190,1,1,1,0,1
184190,2,1,1,0,1
184190,3,1,1,0,1
122754,0,0,0,0,0
122754,1,0,0,1,1
122754,2,0,0,2,2
122754,3,0,0,3,2
122754,4,0,0,4,3
110468,0,0,0,1,0
110468,1,0,0,3,0
110468,2,0,0,4,1
110468,3,0,0,6,3
102278,0,0,0,0,0
102278,1,0,0,1,1
102278,2,1,1,1,1
102278,3,1,1,1,1
12181,0,2,0,1,1
12181,1,5,0,1,1
12181,2,6,0,2,2
12181,3,9,0,2,2
12181,4,11,1,2,2
106392,0,0,0,1,1
106392,1,1,1,1,1
106392,2,1,1,5,2
106392,3,2,2,6,2
12192,0,0,0,1,4
12192,1,0,0,2,5
12192,2,0,0,2,5
12192,3,1,0,4,6
12192,4,2,1,5,6
174003,0,0,0,2,0
174003,1,0,0,4,0
174003,2,0,0,6,1
174003,3,0,0,6,1
106430,0,0,0,0,0
106430,1,0,0,2,1
106430,2,0,1,2,1
106430,3,0,2,2,1
106430,4,1,3,2,1
12226,0,2,1,0,0
12226,1,5,1,0,1
12226,2,6,1,0,2
12226,3,8,2,0,2
118732,0,0,0,1,0
118732,1,0,0,2,1
118732,2,0,0,3,2
118732,3,0,0,4,3
118732,4,0,0,4,3
110550,0,0,0,3,1
110550,1,0,0,5,1
110550,2,0,0,9,2
110550,3,0,0,10,3
110555,0,0,0,0,0
110555,1,0,0,1,1
110555,2,0,1,1,1
110555,3,1,2,1,1
12259,0,3,1,0,0
12259,1,3,1,1,1
12259,2,5,1,1,1
12259,3,6,1,1,2
12259,4,6,1,1,2
12259,5,7,1,1,2
12259,6,8,2,2,4
110564,0,3,0,0,0
110564,1,6,0,0,0
110564,2,10,0,1,2
110564,3,10,0,1,2
106480,0,3,0,1,1
106480,1,6,0,2,1
106480,2,10,0,2,1
106480,3,11,1,2,2
112638,0,2,0,0,0
112638,1,4,0,0,0
112638,2,5,1,1,1
112638,3,5,1,1,1
112638,4,6,2,1,1
